product_id,name,category,units_in_stock,price,rating_avg,return_rate
APP-47821,Samsung Refrigerator,appliances,239,1856.04,4.5,7.2
HOM-47822,Pigeon Pressure Cooker,home,34,714.84,3.6,8.1
APP-47823,LG Washing Machine,appliances,576,1993.38,3.9,12.2
CLO-47824,H&M Cotton Shirt,clothing,921,1158.12,1.7,10.5
FUR-47825,Godrej Wardrobe,furniture,75,1138.44,3.8,8.9
FUR-47826,Ikea Study Table,furniture,430,127.0,2.6,17.6
CLO-47827,Levi's Denim Jeans,clothing,442,278.44,4.7,16.8
FUR-47828,Durian Office Desk,furniture,432,1119.2,1.5,5.3
ELE-47829,Logitech Wireless Mouse,electronics,52,870.75,1.5,7.2
ELE-47830,Apple iPhone,electronics,521,1068.66,4.8,15.0
FUR-47831,Durian Office Desk,furniture,160,444.78,3.0,19.3
SKI-47832,Nivea Soft Cream,skincare,682,752.67,3.3,9.7
COS-47833,Revlon Compact Powder,cosmetics,726,1372.59,4.8,2.8
COS-47834,Lakme Foundation,cosmetics,675,162.54,3.2,7.5
GRO-47835,Amul Butter,grocery,218,1084.69,2.1,8.5
CLO-47836,Levi's Denim Jeans,clothing,645,1427.48,1.5,14.3
ELE-47837,Logitech Wireless Mouse,electronics,648,1931.28,1.4,13.0
SKI-47838,Cetaphil Moisturizer,skincare,400,1986.88,2.1,3.4
COS-47839,L'Oreal Mascara,cosmetics,880,1483.16,2.6,0.8
FUR-47840,Urban Ladder Sofa,furniture,318,580.08,2.4,17.4
COS-47841,Maybelline Lipstick,cosmetics,74,710.34,2.3,10.6
HOM-47842,Philips LED Bulb,home,110,862.78,1.6,10.1
APP-47843,IFB Dishwasher,appliances,856,1352.63,4.6,18.7
GRO-47844,Whole Foods Organic Oats,grocery,910,143.34,1.4,3.2
GRO-47845,Whole Foods Organic Oats,grocery,797,1100.15,1.6,15.8
ELE-47846,Apple iPhone,electronics,78,1035.52,4.3,3.2
COS-47847,Lakme Foundation,cosmetics,724,1535.1,3.0,5.2
ELE-47848,Sony Headphones,electronics,195,893.89,3.9,18.2
SKI-47849,Neutrogena Face Wash,skincare,964,1331.39,1.2,3.1
CLO-47850,Zara Summer Dress,clothing,894,69.24,3.6,15.9
GRO-47851,Nestle Milk,grocery,703,1127.11,3.6,13.0
COS-47852,MAC Eyeliner,cosmetics,676,1679.73,3.3,3.3
SKI-47853,Cetaphil Moisturizer,skincare,32,1240.74,2.3,7.6
APP-47854,IFB Dishwasher,appliances,173,361.2,2.6,18.1
CLO-47855,Levi's Denim Jeans,clothing,682,1609.76,2.0,5.0
HOM-47856,Pigeon Pressure Cooker,home,790,786.72,1.6,0.8
SKI-47857,Neutrogena Face Wash,skincare,399,901.03,3.4,14.2
CLO-47858,Levi's Denim Jeans,clothing,156,184.69,2.7,16.4
ELE-47859,Dell Laptop,electronics,610,460.32,4.1,8.9
APP-47860,LG Washing Machine,appliances,171,1551.18,3.5,9.4
COS-47861,L'Oreal Mascara,cosmetics,750,1624.54,4.2,5.3
FUR-47862,Ikea Study Table,furniture,219,1693.26,1.7,10.6
SKI-47863,Nivea Soft Cream,skincare,564,937.0,2.6,14.9
HOM-47864,Cello Chairs,home,549,304.76,1.6,18.0
FUR-47865,Urban Ladder Sofa,furniture,308,1968.64,1.0,7.3
GRO-47866,Whole Foods Organic Oats,grocery,217,1964.45,1.5,15.3
CLO-47867,Puma Hoodie,clothing,454,1503.02,4.5,12.6
HOM-47868,Milton Water Bottle,home,772,1402.22,4.4,17.8
COS-47869,Lakme Foundation,cosmetics,337,396.81,2.2,7.8
APP-47870,Samsung Refrigerator,appliances,778,973.92,2.9,0.6
HOM-47871,Milton Water Bottle,home,861,458.52,2.6,18.0
CLO-47872,Nike Sportswear,clothing,297,1051.21,1.2,10.7
SKI-47873,Nivea Soft Cream,skincare,461,1321.94,4.8,6.6
APP-47874,Havells Geyser,appliances,615,1348.42,2.8,18.9
ELE-47875,Samsung Smart TV,electronics,230,1536.07,4.6,0.7
CLO-47876,Zara Summer Dress,clothing,595,1017.96,2.4,15.8
HOM-47877,Philips LED Bulb,home,659,1915.63,3.5,6.9
GRO-47878,Nestle Milk,grocery,581,652.72,3.2,7.5
CLO-47879,Nike Sportswear,clothing,237,931.12,3.7,14.4
ELE-47880,Samsung Smart TV,electronics,942,1294.72,2.6,7.9
GRO-47881,Whole Foods Organic Oats,grocery,355,1948.85,1.1,13.3
HOM-47882,Philips LED Bulb,home,492,224.51,2.6,1.7
APP-47883,LG Washing Machine,appliances,53,618.86,1.2,9.6
ELE-47884,Samsung Smart TV,electronics,217,276.45,4.8,15.8
HOM-47885,Milton Water Bottle,home,633,1061.67,3.9,0.5
APP-47886,LG Washing Machine,appliances,411,1433.61,1.8,16.8
SKI-47887,The Ordinary Serum,skincare,901,1547.23,4.9,10.7
ELE-47888,Samsung Smart TV,electronics,92,614.86,1.6,17.5
SKI-47889,Neutrogena Face Wash,skincare,668,280.85,2.8,8.0
COS-47890,Lakme Foundation,cosmetics,815,1121.82,4.5,17.6
COS-47891,MAC Eyeliner,cosmetics,78,1969.04,2.5,3.2
CLO-47892,Puma Hoodie,clothing,880,856.88,1.3,19.1
SKI-47893,Neutrogena Face Wash,skincare,600,1008.81,1.2,17.8
ELE-47894,Logitech Wireless Mouse,electronics,245,435.69,2.3,7.7
COS-47895,L'Oreal Mascara,cosmetics,162,1412.76,2.0,11.9
HOM-47896,Pigeon Pressure Cooker,home,449,838.32,3.5,9.0
GRO-47897,Hershey's Chocolate,grocery,346,762.81,1.6,7.0
HOM-47898,Amazon Basics Curtains,home,315,320.77,3.7,13.3
CLO-47899,Puma Hoodie,clothing,582,1263.38,1.6,17.7
APP-47900,Samsung Refrigerator,appliances,893,301.65,4.3,18.2
COS-47901,Lakme Foundation,cosmetics,2,993.69,3.7,7.2
SKI-47902,Neutrogena Face Wash,skincare,632,1049.99,4.7,7.0
CLO-47903,H&M Cotton Shirt,clothing,263,1691.13,1.8,2.9
SKI-47904,Neutrogena Face Wash,skincare,515,394.71,3.6,8.4
COS-47905,L'Oreal Mascara,cosmetics,910,245.9,1.4,17.1
ELE-47906,Logitech Wireless Mouse,electronics,546,1190.32,2.6,13.1
SKI-47907,Nivea Soft Cream,skincare,654,651.65,4.3,11.9
APP-47908,Havells Geyser,appliances,737,1505.83,2.4,16.1
SKI-47909,Nivea Soft Cream,skincare,844,1469.5,4.1,18.9
APP-47910,Samsung Refrigerator,appliances,530,410.5,4.0,5.8
FUR-47911,Durian Office Desk,furniture,517,963.84,5.0,17.5
ELE-47912,Dell Laptop,electronics,735,1380.2,1.3,19.9
GRO-47913,Nestle Milk,grocery,871,1056.84,3.9,14.5
ELE-47914,Logitech Wireless Mouse,electronics,51,1679.45,2.5,1.4
COS-47915,Maybelline Lipstick,cosmetics,17,1572.52,4.4,9.5
GRO-47916,Hershey's Chocolate,grocery,202,224.47,4.3,18.6
APP-47917,IFB Dishwasher,appliances,54,1210.14,2.1,15.1
SKI-47918,Mamaearth Ubtan,skincare,713,1369.07,1.0,9.7
COS-47919,Lakme Foundation,cosmetics,187,512.78,4.1,4.0
ELE-47920,Samsung Smart TV,electronics,454,1291.95,1.7,2.7
FUR-47921,Durian Office Desk,furniture,384,761.99,1.2,17.1
SKI-47922,The Ordinary Serum,skincare,19,1055.08,3.1,17.6
COS-47923,MAC Eyeliner,cosmetics,972,1845.66,3.6,19.4
SKI-47924,Nivea Soft Cream,skincare,948,643.18,3.3,10.0
SKI-47925,Nivea Soft Cream,skincare,306,1853.43,3.0,10.6
SKI-47926,Neutrogena Face Wash,skincare,551,776.53,3.2,7.9
FUR-47927,Durian Office Desk,furniture,76,834.06,3.1,19.4
CLO-47928,Puma Hoodie,clothing,586,729.76,4.7,18.3
GRO-47929,Nestle Milk,grocery,119,133.67,2.8,14.3
HOM-47930,Amazon Basics Curtains,home,3,725.61,2.2,0.7
COS-47931,Revlon Compact Powder,cosmetics,92,1863.2,2.9,1.6
ELE-47932,Logitech Wireless Mouse,electronics,701,1705.11,2.4,0.6
HOM-47933,Cello Chairs,home,718,1168.23,1.9,1.0
FUR-47934,Ikea Study Table,furniture,314,532.4,2.7,7.1
APP-47935,IFB Dishwasher,appliances,267,274.22,1.5,10.1
CLO-47936,Zara Summer Dress,clothing,435,1244.02,4.0,1.8
CLO-47937,Levi's Denim Jeans,clothing,246,74.74,1.2,9.8
SKI-47938,Cetaphil Moisturizer,skincare,113,40.41,3.8,0.6
COS-47939,L'Oreal Mascara,cosmetics,37,1719.8,3.3,6.0
SKI-47940,Nivea Soft Cream,skincare,157,379.69,3.0,3.7
APP-47941,LG Washing Machine,appliances,533,752.88,2.9,8.9
CLO-47942,Levi's Denim Jeans,clothing,786,161.06,4.6,15.5
ELE-47943,Apple iPhone,electronics,460,1056.49,3.9,8.5
COS-47944,MAC Eyeliner,cosmetics,359,1772.72,4.6,3.1
FUR-47945,Godrej Wardrobe,furniture,851,1192.75,3.8,10.6
SKI-47946,Neutrogena Face Wash,skincare,961,1179.65,3.5,2.8
FUR-47947,Ikea Study Table,furniture,817,1673.27,4.2,1.2
ELE-47948,Samsung Smart TV,electronics,159,884.8,4.5,4.1
GRO-47949,Kellogg's Corn Flakes,grocery,20,420.83,2.4,10.2
HOM-47950,Amazon Basics Curtains,home,870,1669.94,2.5,0.9
APP-47951,Havells Geyser,appliances,534,1576.17,1.2,1.1
FUR-47952,Nilkamal Chair,furniture,839,608.22,3.8,7.7
ELE-47953,Sony Headphones,electronics,249,794.88,4.2,0.8
FUR-47954,Ikea Study Table,furniture,447,1148.43,4.9,16.7
APP-47955,LG Washing Machine,appliances,291,758.71,4.1,3.2
COS-47956,MAC Eyeliner,cosmetics,916,613.57,1.3,5.9
APP-47957,Havells Geyser,appliances,610,1245.98,4.0,9.7
CLO-47958,Puma Hoodie,clothing,868,677.25,2.7,7.5
GRO-47959,Amul Butter,grocery,859,783.75,3.0,11.8
COS-47960,Maybelline Lipstick,cosmetics,802,1220.01,4.5,9.2
ELE-47961,Logitech Wireless Mouse,electronics,314,517.22,1.9,8.3
HOM-47962,Cello Chairs,home,88,454.89,1.3,8.5
HOM-47963,Pigeon Pressure Cooker,home,483,391.87,4.1,0.5
ELE-47964,Sony Headphones,electronics,462,1839.49,3.4,1.3
HOM-47965,Cello Chairs,home,166,814.59,3.7,12.7
HOM-47966,Milton Water Bottle,home,670,1832.92,5.0,9.3
APP-47967,IFB Dishwasher,appliances,287,1896.12,2.7,16.3
APP-47968,LG Washing Machine,appliances,708,1949.25,3.7,17.0
APP-47969,LG Washing Machine,appliances,346,1756.97,2.4,18.1
APP-47970,Samsung Refrigerator,appliances,569,1989.56,2.0,5.7
HOM-47971,Pigeon Pressure Cooker,home,640,1882.1,1.7,18.7
SKI-47972,Cetaphil Moisturizer,skincare,130,479.61,2.1,12.5
CLO-47973,H&M Cotton Shirt,clothing,890,1595.58,3.1,13.7
GRO-47974,Kellogg's Corn Flakes,grocery,673,976.64,1.5,11.3
ELE-47975,Sony Headphones,electronics,73,1606.23,3.1,6.8
GRO-47976,Nestle Milk,grocery,720,805.57,4.6,18.0
ELE-47977,Apple iPhone,electronics,754,765.37,4.7,2.0
HOM-47978,Milton Water Bottle,home,61,1892.65,4.9,13.5
CLO-47979,H&M Cotton Shirt,clothing,315,761.48,2.9,9.2
ELE-47980,Apple iPhone,electronics,793,1654.69,3.3,11.1
FUR-47981,Ikea Study Table,furniture,752,315.23,1.8,6.6
SKI-47982,Neutrogena Face Wash,skincare,699,1796.62,4.0,13.9
CLO-47983,Puma Hoodie,clothing,710,244.01,4.6,5.6
GRO-47984,Kellogg's Corn Flakes,grocery,329,742.1,4.4,12.7
APP-47985,IFB Dishwasher,appliances,145,81.01,3.6,1.3
FUR-47986,Durian Office Desk,furniture,238,694.98,1.8,11.3
SKI-47987,Mamaearth Ubtan,skincare,75,50.33,1.2,4.9
FUR-47988,Nilkamal Chair,furniture,999,820.05,2.9,10.7
SKI-47989,Mamaearth Ubtan,skincare,114,774.08,1.7,4.2
HOM-47990,Cello Chairs,home,138,1671.87,1.9,1.1
GRO-47991,Kellogg's Corn Flakes,grocery,271,1955.33,3.3,13.9
FUR-47992,Durian Office Desk,furniture,904,1700.58,1.3,12.1
HOM-47993,Philips LED Bulb,home,60,1484.63,2.4,3.7
GRO-47994,Nestle Milk,grocery,626,1182.06,3.4,3.7
CLO-47995,Nike Sportswear,clothing,961,201.5,3.5,19.4
FUR-47996,Ikea Study Table,furniture,421,823.47,1.3,15.0
ELE-47997,Sony Headphones,electronics,440,1363.02,3.7,17.9
CLO-47998,Zara Summer Dress,clothing,79,1199.15,2.9,18.1
CLO-47999,Zara Summer Dress,clothing,27,1596.52,3.8,19.5
COS-48000,Maybelline Lipstick,cosmetics,419,683.24,3.6,4.0
FUR-48001,Godrej Wardrobe,furniture,437,254.11,4.6,18.0
GRO-48002,Whole Foods Organic Oats,grocery,233,1714.29,3.4,5.0
COS-48003,MAC Eyeliner,cosmetics,578,1711.62,4.9,2.9
HOM-48004,Pigeon Pressure Cooker,home,77,1376.4,4.8,15.3
FUR-48005,Urban Ladder Sofa,furniture,92,1845.46,3.4,11.5
COS-48006,Maybelline Lipstick,cosmetics,968,1811.86,3.6,7.2
CLO-48007,H&M Cotton Shirt,clothing,465,231.32,1.2,10.2
COS-48008,Lakme Foundation,cosmetics,326,165.76,2.1,5.6
GRO-48009,Whole Foods Organic Oats,grocery,288,986.9,1.1,13.3
ELE-48010,Sony Headphones,electronics,991,1374.35,4.9,11.6
HOM-48011,Cello Chairs,home,782,460.86,4.3,2.6
SKI-48012,Nivea Soft Cream,skincare,818,173.78,3.5,0.6
COS-48013,Lakme Foundation,cosmetics,249,380.52,3.0,5.9
HOM-48014,Philips LED Bulb,home,404,1636.72,4.8,11.2
GRO-48015,Nestle Milk,grocery,336,1438.02,1.7,17.0
COS-48016,Lakme Foundation,cosmetics,245,1474.98,3.1,7.6
SKI-48017,Neutrogena Face Wash,skincare,459,1010.44,1.6,0.9
FUR-48018,Nilkamal Chair,furniture,869,660.54,4.0,2.2
HOM-48019,Amazon Basics Curtains,home,493,234.86,2.1,14.3
CLO-48020,Zara Summer Dress,clothing,235,1718.46,4.6,17.7
HOM-48021,Amazon Basics Curtains,home,934,1056.22,3.1,3.4
SKI-48022,Neutrogena Face Wash,skincare,575,678.22,3.8,14.8
ELE-48023,Logitech Wireless Mouse,electronics,681,645.1,4.9,5.8
GRO-48024,Whole Foods Organic Oats,grocery,995,445.31,2.0,14.4
HOM-48025,Cello Chairs,home,857,18.7,1.9,4.6
GRO-48026,Kellogg's Corn Flakes,grocery,568,723.58,2.3,14.4
SKI-48027,Nivea Soft Cream,skincare,980,220.57,4.2,11.0
ELE-48028,Sony Headphones,electronics,104,153.93,1.6,14.1
FUR-48029,Urban Ladder Sofa,furniture,708,1879.5,2.7,2.4
SKI-48030,Nivea Soft Cream,skincare,204,1783.87,3.8,2.5
HOM-48031,Philips LED Bulb,home,371,1854.99,4.0,0.8
FUR-48032,Ikea Study Table,furniture,536,641.67,4.7,14.2
SKI-48033,Cetaphil Moisturizer,skincare,417,1363.91,3.0,13.1
ELE-48034,Dell Laptop,electronics,80,1344.46,3.3,1.2
FUR-48035,Ikea Study Table,furniture,382,981.75,2.9,19.5
GRO-48036,Whole Foods Organic Oats,grocery,407,1642.38,1.3,11.5
FUR-48037,Durian Office Desk,furniture,568,1580.96,4.3,11.1
ELE-48038,Dell Laptop,electronics,983,1521.77,5.0,15.4
FUR-48039,Ikea Study Table,furniture,35,243.43,3.6,5.8
SKI-48040,Cetaphil Moisturizer,skincare,169,1460.34,3.6,12.0
FUR-48041,Godrej Wardrobe,furniture,284,5.45,1.2,4.8
SKI-48042,Nivea Soft Cream,skincare,678,150.6,1.7,14.4
FUR-48043,Godrej Wardrobe,furniture,652,203.6,4.3,9.0
GRO-48044,Kellogg's Corn Flakes,grocery,419,468.74,2.1,15.0
SKI-48045,The Ordinary Serum,skincare,858,1789.82,1.0,14.7
ELE-48046,Sony Headphones,electronics,519,135.29,3.1,6.4
FUR-48047,Durian Office Desk,furniture,371,977.46,2.7,3.9
CLO-48048,Puma Hoodie,clothing,722,1663.96,2.9,13.4
ELE-48049,Apple iPhone,electronics,571,340.93,5.0,3.2
ELE-48050,Logitech Wireless Mouse,electronics,372,845.23,4.2,17.0
ELE-48051,Logitech Wireless Mouse,electronics,489,610.7,2.8,15.3
CLO-48052,Nike Sportswear,clothing,80,436.1,2.2,15.8
COS-48053,Maybelline Lipstick,cosmetics,351,173.76,4.3,13.2
COS-48054,MAC Eyeliner,cosmetics,528,899.26,3.8,12.8
ELE-48055,Sony Headphones,electronics,724,882.15,4.2,17.5
GRO-48056,Amul Butter,grocery,792,97.23,3.3,6.8
ELE-48057,Sony Headphones,electronics,662,1129.36,2.8,0.9
APP-48058,Bajaj Mixer Grinder,appliances,927,1740.51,4.1,5.1
FUR-48059,Urban Ladder Sofa,furniture,907,495.51,2.8,14.6
GRO-48060,Amul Butter,grocery,28,746.55,4.3,1.9
APP-48061,Bajaj Mixer Grinder,appliances,208,1332.75,4.3,16.0
GRO-48062,Whole Foods Organic Oats,grocery,270,1302.31,2.2,14.8
ELE-48063,Dell Laptop,electronics,770,758.64,1.8,4.0
CLO-48064,Nike Sportswear,clothing,652,194.04,4.3,14.0
APP-48065,IFB Dishwasher,appliances,961,797.26,3.2,3.9
ELE-48066,Logitech Wireless Mouse,electronics,351,1512.81,3.5,3.6
ELE-48067,Dell Laptop,electronics,953,520.61,4.8,4.6
APP-48068,LG Washing Machine,appliances,53,1578.31,3.1,5.2
GRO-48069,Kellogg's Corn Flakes,grocery,854,1753.17,2.8,16.2
GRO-48070,Whole Foods Organic Oats,grocery,232,189.18,1.1,9.1
APP-48071,IFB Dishwasher,appliances,838,16.67,2.3,4.9
HOM-48072,Philips LED Bulb,home,552,66.04,3.0,0.9
COS-48073,MAC Eyeliner,cosmetics,499,1024.55,1.6,3.3
COS-48074,L'Oreal Mascara,cosmetics,712,1016.82,3.3,5.3
CLO-48075,Nike Sportswear,clothing,505,377.78,1.8,12.0
APP-48076,LG Washing Machine,appliances,323,1804.49,4.7,13.8
COS-48077,MAC Eyeliner,cosmetics,373,1326.98,1.5,2.6
CLO-48078,Puma Hoodie,clothing,573,402.84,4.5,10.7
SKI-48079,Cetaphil Moisturizer,skincare,421,1725.98,4.7,2.7
HOM-48080,Amazon Basics Curtains,home,226,1078.94,2.2,13.7
ELE-48081,Dell Laptop,electronics,899,1660.44,4.8,16.3
GRO-48082,Nestle Milk,grocery,959,1898.92,2.9,6.9
COS-48083,Revlon Compact Powder,cosmetics,2,1007.81,3.2,11.4
GRO-48084,Whole Foods Organic Oats,grocery,440,349.75,1.9,3.8
SKI-48085,Neutrogena Face Wash,skincare,703,1148.79,4.6,13.3
ELE-48086,Sony Headphones,electronics,326,854.08,4.0,5.8
CLO-48087,Puma Hoodie,clothing,425,1849.42,1.5,15.6
FUR-48088,Ikea Study Table,furniture,712,685.59,3.3,9.3
HOM-48089,Cello Chairs,home,806,379.88,4.9,3.7
SKI-48090,Nivea Soft Cream,skincare,726,1859.97,3.0,10.4
ELE-48091,Logitech Wireless Mouse,electronics,84,618.32,1.8,13.7
HOM-48092,Philips LED Bulb,home,775,641.8,4.1,11.6
CLO-48093,Puma Hoodie,clothing,685,1688.46,1.2,19.0
APP-48094,Bajaj Mixer Grinder,appliances,116,921.6,3.4,10.5
FUR-48095,Ikea Study Table,furniture,794,821.23,5.0,0.6
FUR-48096,Godrej Wardrobe,furniture,86,907.49,4.8,5.6
APP-48097,Bajaj Mixer Grinder,appliances,510,653.62,4.3,16.6
COS-48098,Revlon Compact Powder,cosmetics,240,887.17,3.3,3.1
APP-48099,LG Washing Machine,appliances,853,570.85,2.5,11.2
COS-48100,Revlon Compact Powder,cosmetics,231,1106.88,3.3,6.9
COS-48101,Lakme Foundation,cosmetics,439,1712.44,1.3,12.1
ELE-48102,Sony Headphones,electronics,207,482.5,1.8,9.4
COS-48103,Lakme Foundation,cosmetics,39,227.0,2.5,3.0
CLO-48104,Levi's Denim Jeans,clothing,413,522.89,3.3,19.1
CLO-48105,Puma Hoodie,clothing,722,1919.44,3.0,2.9
ELE-48106,Apple iPhone,electronics,413,981.32,4.7,13.0
GRO-48107,Hershey's Chocolate,grocery,376,1591.61,4.8,9.0
ELE-48108,Samsung Smart TV,electronics,159,324.14,2.0,2.2
HOM-48109,Amazon Basics Curtains,home,853,998.73,3.2,6.8
CLO-48110,Nike Sportswear,clothing,971,621.67,3.8,15.1
COS-48111,Maybelline Lipstick,cosmetics,223,588.25,4.5,15.7
COS-48112,MAC Eyeliner,cosmetics,744,562.87,1.2,0.6
CLO-48113,Nike Sportswear,clothing,968,1408.81,3.9,1.2
FUR-48114,Godrej Wardrobe,furniture,380,432.67,4.9,10.4
ELE-48115,Dell Laptop,electronics,613,503.3,4.7,18.4
GRO-48116,Whole Foods Organic Oats,grocery,393,372.31,3.2,3.7
ELE-48117,Dell Laptop,electronics,863,491.34,1.9,10.7
CLO-48118,Nike Sportswear,clothing,328,908.55,4.6,8.6
FUR-48119,Durian Office Desk,furniture,838,1336.88,1.1,9.8
FUR-48120,Urban Ladder Sofa,furniture,177,1208.8,4.3,11.7
FUR-48121,Durian Office Desk,furniture,499,1008.91,3.8,9.2
APP-48122,IFB Dishwasher,appliances,157,1581.6,3.1,3.7
CLO-48123,Nike Sportswear,clothing,841,1108.36,2.5,1.1
FUR-48124,Durian Office Desk,furniture,68,1016.54,4.9,1.4
ELE-48125,Logitech Wireless Mouse,electronics,135,1573.75,2.1,3.5
CLO-48126,Nike Sportswear,clothing,334,1076.95,4.3,12.2
HOM-48127,Cello Chairs,home,19,1329.65,1.2,18.0
SKI-48128,Cetaphil Moisturizer,skincare,83,1667.96,4.7,4.3
HOM-48129,Philips LED Bulb,home,396,1336.46,1.5,6.8
COS-48130,MAC Eyeliner,cosmetics,481,1301.22,3.5,11.2
COS-48131,Revlon Compact Powder,cosmetics,746,359.05,1.8,7.4
APP-48132,LG Washing Machine,appliances,170,1290.41,1.5,6.1
COS-48133,Revlon Compact Powder,cosmetics,924,977.16,4.9,12.3
FUR-48134,Ikea Study Table,furniture,366,1911.05,4.7,12.2
ELE-48135,Logitech Wireless Mouse,electronics,392,305.38,2.6,16.8
CLO-48136,Zara Summer Dress,clothing,700,1335.02,1.6,12.3
HOM-48137,Amazon Basics Curtains,home,693,283.64,1.1,14.4
COS-48138,Lakme Foundation,cosmetics,937,1969.9,1.6,12.2
SKI-48139,Cetaphil Moisturizer,skincare,180,1078.79,1.6,8.5
SKI-48140,Cetaphil Moisturizer,skincare,247,421.65,2.4,9.6
APP-48141,Bajaj Mixer Grinder,appliances,112,1475.85,2.5,16.1
ELE-48142,Dell Laptop,electronics,875,327.29,2.3,18.8
ELE-48143,Dell Laptop,electronics,672,1015.49,2.1,16.7
ELE-48144,Dell Laptop,electronics,412,723.77,4.4,4.0
GRO-48145,Kellogg's Corn Flakes,grocery,26,209.33,1.0,5.5
GRO-48146,Hershey's Chocolate,grocery,579,1553.53,4.1,12.8
FUR-48147,Urban Ladder Sofa,furniture,116,806.26,3.2,15.3
ELE-48148,Samsung Smart TV,electronics,104,577.02,2.6,9.7
HOM-48149,Cello Chairs,home,763,777.69,1.8,5.4
CLO-48150,Nike Sportswear,clothing,584,810.08,3.7,16.1
FUR-48151,Durian Office Desk,furniture,728,1116.81,2.2,6.2
GRO-48152,Kellogg's Corn Flakes,grocery,43,1714.15,2.1,13.9
FUR-48153,Urban Ladder Sofa,furniture,701,1615.45,4.4,14.9
HOM-48154,Amazon Basics Curtains,home,308,1168.72,1.8,1.4
GRO-48155,Amul Butter,grocery,721,759.62,4.4,1.9
CLO-48156,Nike Sportswear,clothing,909,144.99,3.2,6.7
APP-48157,Havells Geyser,appliances,915,1200.43,3.8,14.1
COS-48158,Lakme Foundation,cosmetics,450,1146.05,1.5,2.0
GRO-48159,Hershey's Chocolate,grocery,321,1477.43,3.4,16.3
CLO-48160,H&M Cotton Shirt,clothing,256,103.66,4.1,19.9
CLO-48161,Zara Summer Dress,clothing,413,943.91,3.2,11.2
COS-48162,Lakme Foundation,cosmetics,213,1776.69,1.2,2.6
ELE-48163,Logitech Wireless Mouse,electronics,627,1227.42,4.1,4.2
SKI-48164,Neutrogena Face Wash,skincare,770,1156.12,4.8,8.6
CLO-48165,Nike Sportswear,clothing,721,867.19,2.1,6.9
COS-48166,L'Oreal Mascara,cosmetics,358,1328.6,3.6,15.6
ELE-48167,Dell Laptop,electronics,172,1398.65,1.6,4.4
FUR-48168,Nilkamal Chair,furniture,743,825.97,3.1,14.7
FUR-48169,Urban Ladder Sofa,furniture,371,1706.63,4.2,19.8
HOM-48170,Philips LED Bulb,home,246,250.08,1.6,6.8
ELE-48171,Dell Laptop,electronics,423,517.31,2.2,4.9
HOM-48172,Milton Water Bottle,home,232,257.57,4.0,15.6
GRO-48173,Whole Foods Organic Oats,grocery,912,1438.84,3.9,15.4
CLO-48174,Levi's Denim Jeans,clothing,270,1832.6,3.8,9.0
SKI-48175,Nivea Soft Cream,skincare,465,967.21,3.5,19.1
FUR-48176,Durian Office Desk,furniture,705,763.04,1.7,12.0
APP-48177,Havells Geyser,appliances,320,688.55,1.1,4.7
FUR-48178,Godrej Wardrobe,furniture,702,1733.9,4.0,2.4
ELE-48179,Samsung Smart TV,electronics,151,1632.66,3.6,6.9
HOM-48180,Philips LED Bulb,home,391,794.62,2.5,7.5
APP-48181,Havells Geyser,appliances,724,1491.86,3.6,8.5
COS-48182,MAC Eyeliner,cosmetics,11,98.66,4.7,6.4
ELE-48183,Sony Headphones,electronics,640,1385.34,2.5,19.3
SKI-48184,Neutrogena Face Wash,skincare,937,719.94,1.8,13.5
APP-48185,LG Washing Machine,appliances,948,283.94,3.3,2.1
SKI-48186,Neutrogena Face Wash,skincare,19,228.77,4.7,4.6
CLO-48187,Zara Summer Dress,clothing,995,85.65,3.0,12.6
ELE-48188,Apple iPhone,electronics,915,1454.54,2.0,18.2
GRO-48189,Amul Butter,grocery,523,1442.22,4.5,7.9
COS-48190,Lakme Foundation,cosmetics,493,476.81,4.8,19.2
COS-48191,L'Oreal Mascara,cosmetics,563,1977.41,1.3,7.8
COS-48192,L'Oreal Mascara,cosmetics,736,1271.84,1.8,1.5
CLO-48193,Puma Hoodie,clothing,534,394.54,1.4,8.4
SKI-48194,Nivea Soft Cream,skincare,319,827.94,4.2,9.1
ELE-48195,Samsung Smart TV,electronics,850,1034.09,3.2,9.6
ELE-48196,Apple iPhone,electronics,777,481.73,3.4,11.5
CLO-48197,Levi's Denim Jeans,clothing,302,1998.03,3.5,4.7
SKI-48198,The Ordinary Serum,skincare,592,721.29,3.6,18.7
FUR-48199,Ikea Study Table,furniture,746,1533.39,2.4,16.2
APP-48200,Samsung Refrigerator,appliances,408,576.64,2.1,19.3
HOM-48201,Amazon Basics Curtains,home,505,1964.86,4.8,5.0
ELE-48202,Dell Laptop,electronics,532,530.54,4.6,11.1
CLO-48203,H&M Cotton Shirt,clothing,268,1208.75,3.5,15.3
HOM-48204,Cello Chairs,home,345,1556.09,4.3,11.7
FUR-48205,Godrej Wardrobe,furniture,394,1919.59,3.4,3.8
FUR-48206,Ikea Study Table,furniture,893,780.63,1.0,9.8
FUR-48207,Nilkamal Chair,furniture,215,773.67,2.1,1.3
GRO-48208,Kellogg's Corn Flakes,grocery,803,1939.54,3.8,1.4
ELE-48209,Logitech Wireless Mouse,electronics,477,1109.44,3.5,9.6
ELE-48210,Sony Headphones,electronics,100,176.37,1.1,15.0
GRO-48211,Amul Butter,grocery,326,476.6,1.7,18.5
COS-48212,MAC Eyeliner,cosmetics,516,511.43,2.3,13.1
