sku_id,wishlist,cart,avg_rating,units_sold,returns,in_stock,label_action
HOM-46840,791,72,2.4,22,1036,30,DISCOUNT
ELE-46841,405,438,4.5,2429,82,545,RESTOCK
HOM-46842,178,385,1.1,50,26,360,DISCOUNT
COS-46843,582,252,4.6,1931,1362,75,RESTOCK
COS-46847,254,283,1.0,94,1271,483,DISCOUNT
COS-46857,171,296,1.7,70,17,95,RESTOCK
GRO-46859,457,369,3.8,2543,2834,224,DISCOUNT
COS-46860,282,220,2.3,62,54,639,DISCOUNT
APP-46861,219,461,3.1,2360,30,480,RESTOCK
APP-46865,954,500,2.8,1790,1372,639,DISCOUNT
COS-46867,722,345,4.1,70,1730,442,DISCOUNT
SKI-46868,8,49,2.6,24,58,506,DISCOUNT
SKI-46869,915,251,1.8,72,1738,29,DISCOUNT
SKI-46871,691,69,2.6,65,30,522,DISCOUNT
GRO-46874,440,213,4.4,2963,94,261,RESTOCK
FUR-46876,433,384,1.8,2903,2615,459,DISCOUNT
GRO-46880,592,353,1.6,1460,10,421,RESTOCK
APP-46888,714,162,2.7,1949,23,113,RESTOCK
GRO-46889,117,52,3.2,1358,1102,430,DISCOUNT
ELE-46892,413,296,2.5,1326,2811,757,DISCOUNT
CLO-46895,540,143,5.0,1795,14,522,RESTOCK
GRO-46897,24,316,1.3,86,1315,221,DISCOUNT
SKI-46901,297,63,1.9,1055,62,804,DISCOUNT
CLO-46902,580,75,3.1,13,89,198,NO CHANGE
COS-46905,421,484,1.4,2848,1950,602,DISCOUNT
ELE-46906,918,395,4.2,26,67,934,DISCOUNT
APP-46909,396,228,2.1,30,54,784,DISCOUNT
COS-46910,739,420,1.5,23,44,359,NO CHANGE
ELE-46912,700,100,2.2,43,13,535,DISCOUNT
CLO-46914,71,67,1.7,41,37,206,DISCOUNT
COS-46915,335,206,4.9,1475,63,747,NO CHANGE
SKI-46916,721,182,1.4,2093,36,869,NO CHANGE
COS-46917,796,223,1.4,2590,1393,371,NO CHANGE
CLO-46918,669,191,2.7,55,2394,468,DISCOUNT
HOM-46920,286,307,2.5,1999,85,176,RESTOCK
COS-46922,103,398,1.6,2329,14,94,RESTOCK
APP-46928,540,48,3.3,5,1311,752,DISCOUNT
FUR-46936,624,415,1.7,2547,1139,136,RESTOCK
SKI-46940,72,452,4.8,2787,19,335,RESTOCK
ELE-46950,412,117,3.1,32,1743,504,DISCOUNT
CLO-46952,245,189,3.4,19,2272,552,DISCOUNT
GRO-46953,312,326,4.7,2682,1284,894,DISCOUNT
SKI-46954,289,400,4.7,89,2603,964,DISCOUNT
GRO-46955,5,220,3.8,70,97,50,RESTOCK
APP-46957,766,6,4.2,1656,38,783,NO CHANGE
GRO-46958,249,137,2.4,36,58,603,DISCOUNT
APP-46959,710,402,3.7,2811,1818,210,RESTOCK
FUR-46965,390,257,2.4,97,1425,455,DISCOUNT
SKI-46968,646,271,2.0,93,84,530,DISCOUNT
CLO-46970,406,380,1.3,33,1848,767,DISCOUNT
SKI-46972,887,49,1.5,2076,77,540,RESTOCK
COS-46974,478,7,2.0,16,14,574,DISCOUNT
ELE-46977,413,303,2.9,23,76,684,DISCOUNT
GRO-46982,231,303,2.7,2539,1856,723,DISCOUNT
ELE-46983,422,154,2.0,2934,1832,993,DISCOUNT
HOM-46985,521,25,4.3,48,2007,871,DISCOUNT
ELE-46987,265,264,1.9,1603,21,43,RESTOCK
FUR-46989,468,52,3.5,76,1114,857,DISCOUNT
HOM-46990,742,83,1.4,1165,81,6,RESTOCK
FUR-46994,247,338,3.7,40,9,603,DISCOUNT
FUR-46996,734,154,2.1,2530,2436,260,DISCOUNT
COS-46999,955,482,3.4,1661,1285,591,DISCOUNT
GRO-47004,931,76,1.2,62,74,250,NO CHANGE
COS-47007,1000,461,3.2,15,7,292,RESTOCK
ELE-47009,764,72,3.4,14,2587,142,DISCOUNT
HOM-47016,970,104,3.2,79,42,362,NO CHANGE
HOM-47019,657,262,1.0,2080,28,1000,NO CHANGE
APP-47021,194,88,2.9,76,1583,121,DISCOUNT
ELE-47027,721,421,3.5,99,44,87,RESTOCK
FUR-47028,563,486,1.8,1618,17,691,RESTOCK
COS-47029,779,69,4.4,20,67,942,DISCOUNT
FUR-47030,302,208,1.2,91,49,737,DISCOUNT
FUR-47040,503,96,3.2,18,1478,954,DISCOUNT
CLO-47041,993,73,1.1,2142,2562,31,DISCOUNT
FUR-47043,702,314,4.6,56,1290,663,DISCOUNT
HOM-47048,740,232,4.7,1304,29,174,RESTOCK
SKI-47049,324,403,3.5,49,65,917,DISCOUNT
HOM-47057,102,170,3.0,90,1451,0,DISCOUNT
SKI-47060,730,417,2.9,2414,8,529,RESTOCK
CLO-47063,792,199,1.7,1992,2830,496,DISCOUNT
COS-47067,408,265,2.6,46,2753,853,DISCOUNT
GRO-47068,403,300,3.0,1534,2572,448,DISCOUNT
FUR-47069,192,418,1.2,2695,97,64,RESTOCK
COS-47072,491,255,4.3,86,1725,170,DISCOUNT
ELE-47079,331,65,4.5,83,2642,602,DISCOUNT
HOM-47080,594,136,4.0,2309,2197,59,DISCOUNT
SKI-47082,885,341,3.3,64,1307,233,DISCOUNT
APP-47083,444,213,4.1,11,1084,854,DISCOUNT
CLO-47084,452,214,2.8,48,46,155,RESTOCK
COS-47086,846,243,3.6,1001,53,84,RESTOCK
HOM-47088,298,321,1.9,8,1988,640,DISCOUNT
COS-47100,839,336,4.4,1903,2010,770,DISCOUNT
FUR-47101,399,500,2.3,1706,1605,737,DISCOUNT
ELE-47104,9,275,5.0,42,1010,558,DISCOUNT
ELE-47105,240,285,2.6,55,13,110,RESTOCK
SKI-47107,66,318,4.8,1479,2561,948,DISCOUNT
GRO-47110,419,494,3.5,27,2455,376,DISCOUNT
HOM-47114,337,154,3.9,2353,39,634,RESTOCK
SKI-47115,725,437,3.5,1208,32,797,NO CHANGE
APP-47116,121,214,4.0,2275,50,744,RESTOCK
SKI-47117,597,322,2.5,13,94,343,NO CHANGE
SKI-47119,48,66,3.5,17,68,962,DISCOUNT
CLO-47121,596,42,3.2,45,1592,309,DISCOUNT
ELE-47123,335,454,1.6,2574,1254,828,DISCOUNT
HOM-47124,36,356,1.2,2604,1808,607,DISCOUNT
CLO-47126,19,474,4.3,75,1821,361,DISCOUNT
HOM-47127,176,170,3.2,2658,52,35,RESTOCK
HOM-47131,241,156,1.1,2602,1759,388,DISCOUNT
ELE-47133,157,211,2.0,80,59,224,NO CHANGE
SKI-47134,765,360,2.9,2326,83,153,RESTOCK
APP-47135,90,284,2.5,92,2530,188,DISCOUNT
FUR-47140,244,454,1.9,8,35,442,DISCOUNT
COS-47149,313,471,2.0,20,26,792,DISCOUNT
FUR-47150,464,149,3.9,2649,90,39,RESTOCK
CLO-47151,262,11,1.1,31,2775,848,DISCOUNT
HOM-47152,802,225,4.7,2964,2961,518,DISCOUNT
COS-47155,184,29,3.8,2078,1954,771,DISCOUNT
CLO-47156,457,433,1.4,2860,1273,382,RESTOCK
APP-47157,482,362,2.3,81,18,262,NO CHANGE
HOM-47158,431,306,3.2,86,2009,64,DISCOUNT
SKI-47164,99,258,4.3,1378,1024,205,DISCOUNT
COS-47165,288,461,2.7,2039,1200,533,DISCOUNT
FUR-47170,804,286,1.5,73,2668,696,DISCOUNT
APP-47177,796,374,1.0,45,76,807,DISCOUNT
CLO-47178,143,152,3.2,84,2517,660,DISCOUNT
ELE-47186,331,409,4.7,2905,72,146,RESTOCK
APP-47189,891,92,1.0,83,1881,406,DISCOUNT
COS-47190,274,280,1.7,2813,44,395,RESTOCK
ELE-47193,159,81,5.0,51,1517,256,DISCOUNT
SKI-47200,701,424,1.8,13,2503,237,DISCOUNT
FUR-47204,984,69,4.1,22,64,130,RESTOCK
FUR-47205,682,384,3.0,1274,82,207,RESTOCK
COS-47206,834,228,3.4,24,1012,820,DISCOUNT
ELE-47207,59,417,1.4,82,18,389,DISCOUNT
COS-47215,610,487,1.4,2000,47,805,RESTOCK
ELE-47216,908,42,4.1,2493,56,71,RESTOCK
ELE-47217,800,384,1.4,2698,8,771,RESTOCK
APP-47219,110,279,2.0,51,1966,180,DISCOUNT
GRO-47221,416,261,3.4,53,86,787,DISCOUNT
ELE-47223,251,136,4.8,2788,1594,631,DISCOUNT
HOM-47224,159,335,5.0,65,68,745,DISCOUNT
COS-47225,429,435,2.1,12,25,468,DISCOUNT
CLO-47226,404,37,4.1,67,21,19,RESTOCK
COS-47234,45,342,1.3,45,2969,106,DISCOUNT
HOM-47235,695,263,1.1,2244,1367,273,NO CHANGE
GRO-47237,167,448,2.1,55,1590,262,DISCOUNT
APP-47238,720,487,3.0,1474,1855,384,DISCOUNT
COS-47240,728,383,3.6,73,18,858,DISCOUNT
GRO-47241,545,389,4.2,55,43,115,RESTOCK
FUR-47246,529,430,1.5,8,2837,857,DISCOUNT
GRO-47247,873,312,1.5,2678,2348,748,DISCOUNT
GRO-47249,438,35,3.0,2660,1222,500,NO CHANGE
GRO-47250,204,320,1.6,2716,2323,947,DISCOUNT
FUR-47254,434,440,1.1,1907,80,749,RESTOCK
SKI-47257,142,336,2.2,99,2926,619,DISCOUNT
APP-47261,325,471,1.0,59,27,387,NO CHANGE
FUR-47262,245,84,3.2,2887,2018,442,DISCOUNT
ELE-47263,8,199,5.0,1545,33,577,NO CHANGE
ELE-47264,641,213,4.8,1035,2578,375,DISCOUNT
HOM-47268,450,425,2.5,31,1642,684,DISCOUNT
GRO-47276,326,357,3.1,1679,2718,924,DISCOUNT
HOM-47279,381,290,4.8,2309,2757,887,DISCOUNT
CLO-47282,605,362,4.5,2635,2483,935,DISCOUNT
ELE-47285,579,100,2.0,48,1318,816,DISCOUNT
APP-47288,515,36,2.9,2188,31,800,NO CHANGE
HOM-47289,542,234,2.4,2669,1419,37,RESTOCK
ELE-47290,704,417,5.0,20,1967,43,DISCOUNT
SKI-47292,714,428,4.1,32,2081,724,DISCOUNT
CLO-47293,707,369,4.8,2688,81,673,RESTOCK
ELE-47295,194,164,4.9,11,2016,362,DISCOUNT
ELE-47301,817,164,3.8,46,14,841,DISCOUNT
ELE-47302,549,246,4.1,7,1059,6,DISCOUNT
SKI-47304,983,206,1.4,2770,46,662,RESTOCK
FUR-47308,633,470,1.7,1007,1118,664,DISCOUNT
COS-47311,625,54,2.0,1009,77,676,NO CHANGE
GRO-47316,637,239,2.2,43,2549,327,DISCOUNT
HOM-47322,807,454,2.9,2445,2413,602,DISCOUNT
COS-47326,144,484,1.4,1179,24,341,RESTOCK
ELE-47330,113,40,2.3,2865,57,541,RESTOCK
ELE-47335,868,88,1.6,52,1322,956,DISCOUNT
HOM-47336,723,263,4.9,1934,72,998,NO CHANGE
SKI-47337,943,176,4.5,93,18,666,DISCOUNT
HOM-47339,139,484,2.7,1432,2369,634,DISCOUNT
GRO-47341,239,136,2.2,41,1453,883,DISCOUNT
APP-47342,121,107,3.2,2047,2430,26,DISCOUNT
CLO-47344,83,14,4.6,33,34,257,DISCOUNT
GRO-47345,160,409,4.5,54,1765,41,DISCOUNT
APP-47346,304,253,3.1,71,1843,5,DISCOUNT
SKI-47347,403,2,3.5,28,1564,184,DISCOUNT
COS-47350,927,77,2.4,1020,54,451,RESTOCK
FUR-47352,259,393,1.1,61,91,474,DISCOUNT
SKI-47357,597,371,2.5,2625,2715,589,DISCOUNT
ELE-47360,138,71,1.0,1174,24,379,RESTOCK
APP-47364,10,136,2.2,2696,1715,117,DISCOUNT
HOM-47367,325,82,2.0,80,10,938,DISCOUNT
GRO-47372,819,278,4.0,1346,11,879,NO CHANGE
SKI-47375,898,130,4.4,78,2695,418,DISCOUNT
COS-47379,625,343,2.3,34,1124,853,DISCOUNT
COS-47380,860,74,1.2,2416,2779,168,DISCOUNT
CLO-47381,601,45,4.3,1161,1280,339,DISCOUNT
SKI-47382,457,292,1.4,44,65,500,DISCOUNT
SKI-47387,737,303,2.6,25,49,49,RESTOCK
ELE-47388,622,370,3.2,43,2616,689,DISCOUNT
FUR-47391,26,258,4.2,1946,2405,71,DISCOUNT
SKI-47395,396,114,4.3,77,74,455,DISCOUNT
SKI-47397,52,130,4.3,95,84,514,DISCOUNT
ELE-47401,250,109,3.3,1104,61,241,RESTOCK
FUR-47402,860,160,1.9,98,1092,951,DISCOUNT
FUR-47403,544,372,3.4,11,40,488,DISCOUNT
FUR-47404,327,474,1.4,36,2978,152,DISCOUNT
GRO-47405,204,132,4.3,2734,2427,679,DISCOUNT
COS-47408,916,488,3.1,1916,2309,143,DISCOUNT
SKI-47411,383,106,4.7,60,2400,90,DISCOUNT
FUR-47413,736,96,2.0,28,82,758,DISCOUNT
ELE-47418,457,48,2.3,25,1646,63,DISCOUNT
FUR-47419,634,155,2.6,1363,28,6,RESTOCK
HOM-47425,315,185,1.7,29,2125,718,DISCOUNT
HOM-47426,413,190,2.2,21,1841,78,DISCOUNT
COS-47429,442,497,1.1,61,91,90,RESTOCK
SKI-47431,782,150,4.3,64,1078,283,DISCOUNT
CLO-47433,825,41,2.8,65,35,398,NO CHANGE
APP-47435,901,264,2.9,2587,2143,366,DISCOUNT
CLO-47436,306,441,1.2,1714,1769,200,DISCOUNT
FUR-47437,57,446,4.1,91,91,857,DISCOUNT
HOM-47438,800,96,4.5,85,2363,345,DISCOUNT
SKI-47442,259,57,3.7,75,1853,99,DISCOUNT
COS-47444,972,2,4.4,1363,93,873,NO CHANGE
FUR-47445,549,95,4.8,75,1189,848,DISCOUNT
SKI-47446,655,161,3.8,54,2808,343,DISCOUNT
GRO-47448,983,490,4.2,1515,15,166,RESTOCK
ELE-47450,856,70,2.9,2494,98,320,RESTOCK
ELE-47451,411,379,2.8,1647,18,623,RESTOCK
COS-47454,243,25,1.9,1038,1793,375,DISCOUNT
CLO-47460,117,345,4.3,11,95,922,DISCOUNT
APP-47461,992,70,2.2,1382,2489,294,DISCOUNT
ELE-47462,30,409,2.2,2357,31,303,RESTOCK
GRO-47470,972,37,4.0,18,24,84,RESTOCK
APP-47471,912,293,1.2,1084,13,216,RESTOCK
HOM-47472,655,476,4.4,20,71,355,NO CHANGE
CLO-47476,616,326,3.5,42,10,34,RESTOCK
FUR-47478,916,119,3.2,94,81,991,DISCOUNT
COS-47479,584,355,3.3,89,81,63,RESTOCK
HOM-47485,653,375,3.7,44,2279,828,DISCOUNT
FUR-47487,273,369,4.0,90,1190,752,DISCOUNT
FUR-47490,992,440,3.1,2757,51,855,RESTOCK
SKI-47492,260,389,4.2,2028,2411,274,DISCOUNT
CLO-47495,463,171,3.6,1060,2284,377,DISCOUNT
ELE-47497,443,417,4.3,9,12,894,DISCOUNT
CLO-47498,607,54,2.8,70,81,937,DISCOUNT
FUR-47499,850,88,2.5,64,1672,906,DISCOUNT
FUR-47503,529,463,2.3,2965,1081,408,RESTOCK
GRO-47504,294,184,3.6,31,1852,882,DISCOUNT
GRO-47507,693,202,4.2,58,2772,141,DISCOUNT
COS-47508,406,311,4.3,34,34,70,RESTOCK
HOM-47509,142,12,3.2,1876,2850,417,DISCOUNT
FUR-47510,627,386,1.3,77,90,477,DISCOUNT
HOM-47511,747,321,2.0,62,84,85,RESTOCK
FUR-47516,472,499,2.6,51,1713,168,DISCOUNT
APP-47517,142,329,1.2,2762,69,267,RESTOCK
GRO-47521,674,178,4.2,2617,2455,911,DISCOUNT
APP-47523,424,469,4.4,14,12,202,RESTOCK
HOM-47525,62,50,2.8,37,32,631,DISCOUNT
SKI-47528,96,65,4.0,44,25,909,DISCOUNT
CLO-47535,365,104,2.5,35,74,625,DISCOUNT
FUR-47536,600,54,4.4,42,86,642,DISCOUNT
FUR-47537,937,185,2.5,1956,1465,462,DISCOUNT
HOM-47541,235,287,1.8,1397,21,75,RESTOCK
COS-47542,337,161,4.4,71,1209,339,DISCOUNT
GRO-47543,106,51,1.6,1022,2004,458,DISCOUNT
COS-47547,546,128,3.4,12,2982,246,DISCOUNT
SKI-47548,972,22,4.4,21,93,395,NO CHANGE
HOM-47549,37,218,1.4,73,1434,842,DISCOUNT
APP-47551,349,46,2.9,9,1708,80,DISCOUNT
CLO-47553,646,140,2.2,1126,2078,124,DISCOUNT
COS-47554,972,420,3.6,17,1726,831,DISCOUNT
SKI-47559,477,269,3.4,91,46,863,DISCOUNT
GRO-47569,754,13,1.2,14,62,785,DISCOUNT
GRO-47570,404,471,4.6,89,18,241,RESTOCK
FUR-47572,625,472,3.5,78,2131,291,DISCOUNT
GRO-47573,332,109,4.4,72,2096,892,DISCOUNT
APP-47574,842,284,1.1,29,90,161,RESTOCK
SKI-47577,126,92,3.5,1298,2983,488,DISCOUNT
HOM-47579,506,81,2.5,1750,2465,135,DISCOUNT
FUR-47581,952,484,3.1,2832,35,590,RESTOCK
COS-47585,757,375,1.2,52,41,217,RESTOCK
CLO-47586,394,430,4.9,65,1072,297,DISCOUNT
COS-47587,553,381,3.9,2430,68,905,RESTOCK
APP-47592,685,62,3.6,99,9,547,DISCOUNT
COS-47597,299,174,3.3,84,53,137,RESTOCK
COS-47601,223,205,1.9,1100,2093,303,DISCOUNT
SKI-47602,188,314,4.6,25,2523,247,DISCOUNT
HOM-47604,963,282,1.8,95,1543,473,DISCOUNT
ELE-47609,64,61,4.0,2083,64,90,RESTOCK
ELE-47610,120,371,1.0,2385,2931,403,DISCOUNT
SKI-47612,157,63,2.6,2888,73,527,RESTOCK
COS-47614,270,362,3.0,1462,2764,948,DISCOUNT
GRO-47616,900,309,3.8,67,66,190,RESTOCK
FUR-47617,614,289,3.6,8,34,21,RESTOCK
APP-47618,419,131,2.1,33,8,810,DISCOUNT
GRO-47619,735,292,3.3,1493,29,724,NO CHANGE
SKI-47621,52,119,1.2,2384,2810,658,DISCOUNT
GRO-47622,509,299,2.8,2376,1874,758,DISCOUNT
APP-47623,549,367,4.6,65,1394,173,DISCOUNT
COS-47624,264,183,3.2,77,39,820,DISCOUNT
APP-47630,425,403,1.7,2648,92,5,RESTOCK
CLO-47631,303,362,4.0,1770,84,869,NO CHANGE
GRO-47632,146,493,2.8,67,1810,192,DISCOUNT
CLO-47633,735,422,4.7,2180,2254,639,DISCOUNT
SKI-47635,548,131,2.1,55,91,713,DISCOUNT
ELE-47640,159,370,2.0,2181,2817,5,DISCOUNT
CLO-47643,104,46,3.7,77,2238,213,DISCOUNT
GRO-47649,280,107,3.4,40,27,779,DISCOUNT
CLO-47650,229,429,1.4,24,1711,869,DISCOUNT
COS-47651,32,28,2.1,1018,68,345,NO CHANGE
FUR-47655,321,242,2.1,66,1717,35,DISCOUNT
GRO-47656,756,315,2.9,49,1436,689,DISCOUNT
FUR-47662,537,490,1.5,2549,2261,233,DISCOUNT
SKI-47673,996,473,2.3,45,43,836,DISCOUNT
COS-47674,817,351,2.4,1651,2335,392,DISCOUNT
ELE-47676,931,282,2.6,83,12,985,DISCOUNT
ELE-47678,344,491,3.4,2744,89,421,RESTOCK
APP-47685,721,340,2.9,1514,92,301,RESTOCK
GRO-47687,889,380,1.1,1101,10,101,RESTOCK
SKI-47689,923,336,3.5,32,30,811,DISCOUNT
COS-47690,53,73,2.9,2618,71,41,RESTOCK
APP-47691,642,296,2.0,12,1748,604,DISCOUNT
SKI-47692,346,15,1.4,78,53,623,DISCOUNT
ELE-47694,871,260,3.0,1877,1256,177,RESTOCK
COS-47695,727,274,1.4,1293,77,147,RESTOCK
SKI-47696,784,295,1.7,1501,2157,138,DISCOUNT
CLO-47704,270,498,3.0,68,1628,388,DISCOUNT
FUR-47707,4,214,2.5,79,1040,439,DISCOUNT
GRO-47711,996,52,4.3,16,14,357,NO CHANGE
FUR-47714,52,30,2.9,2242,1823,920,DISCOUNT
FUR-47716,484,400,1.5,93,76,387,NO CHANGE
HOM-47718,509,67,3.2,1588,37,420,RESTOCK
FUR-47721,820,309,2.6,87,2811,685,DISCOUNT
COS-47722,198,304,3.0,49,44,545,DISCOUNT
HOM-47725,244,307,2.8,54,74,255,NO CHANGE
GRO-47731,197,123,1.7,90,14,938,DISCOUNT
ELE-47734,190,80,4.1,38,87,594,DISCOUNT
COS-47737,912,440,2.4,1047,1157,591,DISCOUNT
ELE-47738,418,396,1.5,1898,63,384,RESTOCK
SKI-47739,324,260,1.5,82,1111,409,DISCOUNT
GRO-47743,245,132,1.7,2118,35,36,RESTOCK
ELE-47744,99,490,2.9,1841,2179,656,DISCOUNT
GRO-47751,614,401,2.7,64,73,369,NO CHANGE
COS-47752,339,286,2.2,43,8,477,DISCOUNT
ELE-47756,600,298,5.0,1617,93,394,RESTOCK
CLO-47757,288,235,1.9,2049,1722,561,DISCOUNT
CLO-47758,478,284,1.7,2106,19,893,NO CHANGE
GRO-47759,918,100,1.6,25,53,712,DISCOUNT
ELE-47760,814,477,2.2,24,2962,826,DISCOUNT
GRO-47761,725,370,3.2,1943,1536,383,DISCOUNT
SKI-47762,12,145,3.8,2846,2685,588,DISCOUNT
GRO-47763,554,63,2.9,7,68,762,DISCOUNT
COS-47764,484,249,4.3,2755,11,809,RESTOCK
ELE-47765,435,331,2.5,2610,2519,380,DISCOUNT
COS-47766,228,180,3.1,2904,13,302,RESTOCK
COS-47768,118,418,1.1,93,1299,777,DISCOUNT
ELE-47769,540,372,2.6,46,32,909,DISCOUNT
COS-47771,81,73,2.1,2372,1419,268,DISCOUNT
HOM-47774,550,80,4.1,2496,95,706,RESTOCK
COS-47776,37,14,1.4,86,50,461,DISCOUNT
SKI-47777,664,101,2.9,1852,51,959,NO CHANGE
FUR-47780,816,21,4.7,68,1983,670,DISCOUNT
GRO-47783,815,342,4.1,40,33,922,DISCOUNT
CLO-47784,336,269,1.5,58,2300,993,DISCOUNT
SKI-47785,826,97,2.9,2193,1468,842,DISCOUNT
SKI-47786,765,144,3.8,40,5,754,DISCOUNT
SKI-47790,590,185,2.8,72,1682,726,DISCOUNT
ELE-47791,324,66,2.5,1448,2647,885,DISCOUNT
CLO-47794,239,360,4.9,2407,1869,329,DISCOUNT
CLO-47795,239,488,1.8,1887,45,589,RESTOCK
GRO-47799,564,284,2.9,45,1179,392,DISCOUNT
CLO-47803,113,327,1.1,67,6,121,RESTOCK
COS-47805,579,287,1.4,50,96,341,NO CHANGE
HOM-47807,18,199,3.2,61,73,754,DISCOUNT
CLO-47814,713,405,3.6,54,56,938,DISCOUNT
ELE-47815,976,2,2.6,87,86,430,NO CHANGE
APP-47821,139,244,4.5,65,2124,239,DISCOUNT
CLO-47824,713,260,1.7,1638,9,921,NO CHANGE
FUR-47825,794,92,3.8,57,1964,75,DISCOUNT
FUR-47826,773,486,2.6,86,2425,430,DISCOUNT
FUR-47828,466,94,1.5,28,1945,432,DISCOUNT
FUR-47831,611,42,3.0,96,2455,160,DISCOUNT
CLO-47836,180,91,1.5,1984,90,645,NO CHANGE
COS-47841,898,130,2.3,2837,48,74,RESTOCK
APP-47843,328,51,4.6,76,1275,856,DISCOUNT
GRO-47845,738,190,1.6,2575,9,797,RESTOCK
ELE-47846,162,118,4.3,1629,2051,78,DISCOUNT
COS-47847,527,140,3.0,39,88,724,DISCOUNT
ELE-47848,646,408,3.9,51,2180,195,DISCOUNT
SKI-47849,862,190,1.2,1858,99,964,NO CHANGE
SKI-47853,128,121,2.3,2373,7,32,RESTOCK
SKI-47857,471,223,3.4,2620,1825,399,DISCOUNT
CLO-47858,910,499,2.7,1866,83,156,RESTOCK
FUR-47862,664,267,1.7,1250,1769,219,DISCOUNT
SKI-47873,150,392,4.8,2932,2986,461,DISCOUNT
ELE-47875,514,103,4.6,5,2791,230,DISCOUNT
HOM-47877,649,94,3.5,1249,1428,659,DISCOUNT
GRO-47878,363,10,3.2,72,2608,581,DISCOUNT
CLO-47879,667,342,3.7,2766,65,237,RESTOCK
ELE-47880,981,182,2.6,1229,69,942,NO CHANGE
GRO-47881,928,270,1.1,1085,97,355,RESTOCK
ELE-47884,579,446,4.8,2429,1235,217,RESTOCK
HOM-47885,853,72,3.9,2638,33,633,RESTOCK
COS-47895,552,432,2.0,2349,98,162,RESTOCK
COS-47901,686,392,3.7,2223,49,2,RESTOCK
SKI-47902,512,132,4.7,1537,1646,632,DISCOUNT
COS-47905,113,178,1.4,5,1182,910,DISCOUNT
ELE-47906,770,237,2.6,2676,89,546,RESTOCK
SKI-47907,466,430,4.3,1710,2967,654,DISCOUNT
APP-47908,839,12,2.4,34,55,737,DISCOUNT
FUR-47911,306,41,5.0,1289,6,517,NO CHANGE
ELE-47920,51,274,1.7,2490,2183,454,DISCOUNT
SKI-47922,187,214,3.1,30,1584,19,DISCOUNT
COS-47923,473,320,3.6,1598,22,972,NO CHANGE
ELE-47932,75,180,2.4,70,31,701,DISCOUNT
FUR-47934,115,388,2.7,53,1895,314,DISCOUNT
CLO-47936,704,95,4.0,26,47,435,DISCOUNT
CLO-47937,880,346,1.2,2423,90,246,RESTOCK
SKI-47938,109,337,3.8,2169,28,113,RESTOCK
COS-47939,641,112,3.3,2648,58,37,RESTOCK
ELE-47943,220,301,3.9,20,70,460,DISCOUNT
FUR-47945,543,37,3.8,31,2158,851,DISCOUNT
FUR-47947,739,22,4.2,1152,2921,817,DISCOUNT
FUR-47954,196,350,4.9,33,1902,447,DISCOUNT
COS-47956,875,11,1.3,66,2807,916,DISCOUNT
APP-47957,849,390,4.0,2275,63,610,RESTOCK
COS-47960,521,0,4.5,48,34,802,DISCOUNT
ELE-47961,147,463,1.9,1238,1009,314,DISCOUNT
HOM-47962,667,475,1.3,2417,56,88,RESTOCK
ELE-47964,499,480,3.4,1455,30,462,RESTOCK
HOM-47971,377,260,1.7,2169,44,640,RESTOCK
ELE-47975,625,374,3.1,66,2092,73,DISCOUNT
GRO-47976,856,111,4.6,82,5,720,DISCOUNT
ELE-47977,791,478,4.7,2468,38,754,RESTOCK
HOM-47978,606,259,4.9,1759,2660,61,DISCOUNT
ELE-47980,742,109,3.3,84,2933,793,DISCOUNT
FUR-47981,727,363,1.8,1970,1837,752,DISCOUNT
FUR-47986,581,221,1.8,90,88,238,NO CHANGE
GRO-47994,700,299,3.4,92,1864,626,DISCOUNT
FUR-47996,428,361,1.3,6,1631,421,DISCOUNT
ELE-47997,717,157,3.7,2032,2476,440,DISCOUNT
COS-48000,215,81,3.6,2492,1408,419,DISCOUNT
GRO-48002,613,159,3.4,1298,32,233,RESTOCK
COS-48003,774,422,4.9,2563,1821,578,DISCOUNT
ELE-48010,987,18,4.9,1240,17,991,NO CHANGE
COS-48013,902,499,3.0,1726,98,249,RESTOCK
HOM-48014,755,416,4.8,83,2644,404,DISCOUNT
GRO-48015,878,442,1.7,54,35,336,RESTOCK
HOM-48019,545,411,2.1,57,2700,493,DISCOUNT
HOM-48021,961,101,3.1,2796,2473,934,DISCOUNT
ELE-48023,227,378,4.9,2880,2280,681,DISCOUNT
GRO-48024,311,418,2.0,2850,49,995,RESTOCK
GRO-48026,817,489,2.3,1879,2641,568,DISCOUNT
SKI-48027,666,180,4.2,1893,86,980,NO CHANGE
ELE-48038,671,362,5.0,45,8,983,DISCOUNT
FUR-48039,417,18,3.6,2764,1391,35,RESTOCK
SKI-48042,792,484,1.7,12,51,678,DISCOUNT
ELE-48049,108,486,5.0,2872,1744,571,DISCOUNT
ELE-48050,719,314,4.2,14,2343,372,DISCOUNT
ELE-48051,876,50,2.8,48,2567,489,DISCOUNT
COS-48053,668,194,4.3,14,46,351,NO CHANGE
COS-48054,927,116,3.8,34,95,528,DISCOUNT
GRO-48060,143,212,4.3,1992,22,28,RESTOCK
GRO-48062,30,68,2.2,2505,2907,270,DISCOUNT
ELE-48063,247,237,1.8,38,43,770,DISCOUNT
CLO-48064,96,275,4.3,8,1673,652,DISCOUNT
GRO-48069,692,388,2.8,58,1487,854,DISCOUNT
APP-48071,717,467,2.3,2836,43,838,RESTOCK
HOM-48072,448,371,3.0,1403,66,552,RESTOCK
